image,label,food_plate_ratio,aspect_ratio,avg_r,avg_g,avg_b,carb,crop_path
2RiceWBeanTerere.jpg,terere,155.45150501672242,1.4228571428571428,107.53993975903614,106.98436603557086,71.7696528973035,1.0,/home/aojwang/data/MergeDataset/cropped_images/2RiceWBeanTerere/terere_0.jpg
2RiceWBeanTerere.jpg,white rice boiled,284.32173913043476,1.901098901098901,205.73682757690466,192.70831872758654,166.94727423436478,85.0,/home/aojwang/data/MergeDataset/cropped_images/2RiceWBeanTerere/white rice boiled_1.jpg
2RiceWBeanTerere.jpg,rosecoco,161.99464882943144,1.0346062052505967,174.44320249509323,125.52532805906301,81.71390111568985,38.0,/home/aojwang/data/MergeDataset/cropped_images/2RiceWBeanTerere/rosecoco_2.jpg
675BrownChapati.jpg,brown chapati,2020.3975240715267,1.3016910069177556,193.47481281574187,163.33158897325694,99.97791018105806,26.28,/home/aojwang/data/MergeDataset/cropped_images/675BrownChapati/brown chapati_0.jpg
1104ScrambledEggs.jpg,scrambled eggs,689.0772863890081,1.4833446634942216,203.16566606079903,180.2263248966733,91.35896317500394,10.9,/home/aojwang/data/MergeDataset/cropped_images/1104ScrambledEggs/scrambled eggs_0.jpg
2StrawberryPearOrange.jpg,strawberry pear orange,889.9246636771301,1.4596912521440824,206.59705109315445,162.19232998006584,146.6715598438322,28.0,/home/aojwang/data/MergeDataset/cropped_images/2StrawberryPearOrange/strawberry pear orange_0.jpg
1688BeefSausageChips.JPG,potato chips,1892.9756980351603,1.2803075103489059,209.73733158700523,171.9130476111133,81.52611584492278,12.0,/home/aojwang/data/MergeDataset/cropped_images/1688BeefSausageChips/potato chips_0.jpg
556Pigeonpea.jpg,mbaazi,1638.5958163019957,1.4950819672131148,172.44242911142024,137.20178696154906,89.74855258755788,28.5,/home/aojwang/data/MergeDataset/cropped_images/556Pigeonpea/mbaazi_0.jpg
1RiceLentil.jpg,kamande,332.0989966555184,1.0206953642384107,160.4826978026995,120.78515291406842,63.9684557666382,40.0,/home/aojwang/data/MergeDataset/cropped_images/1RiceLentil/kamande_0.jpg
1RiceLentil.jpg,white rice boiled,138.2385730211817,1.032258064516129,213.24958387096774,202.64017903225806,156.86834032258065,14.0,/home/aojwang/data/MergeDataset/cropped_images/1RiceLentil/white rice boiled_1.jpg
949BananaCooked.jpg,boiled banana,921.3055555555555,1.167606355715018,203.85606219812985,148.28655865905196,37.6688452242361,5.88,/home/aojwang/data/MergeDataset/cropped_images/949BananaCooked/boiled banana_0.jpg
1343ChickenWetfryWhiteChapatiSpinach.JPG,spinach cooked,401.93490625658313,1.2673186634066829,86.36756421041046,80.124030325186,24.86833753934124,2.91,/home/aojwang/data/MergeDataset/cropped_images/1343ChickenWetfryWhiteChapatiSpinach/spinach cooked_0.jpg
1343ChickenWetfryWhiteChapatiSpinach.JPG,chicken wing,445.3507478407415,0.9917808219178083,140.5045632142587,101.23074576174979,21.211575247861955,57.29,/home/aojwang/data/MergeDataset/cropped_images/1343ChickenWetfryWhiteChapatiSpinach/chicken wing_1.jpg
2RiceSoyaBeans.jpg,soya beans,182.39241917502787,1.0212290502793295,221.49191472195398,165.22364949940712,127.58393701942471,10.0,/home/aojwang/data/MergeDataset/cropped_images/2RiceSoyaBeans/soya beans_0.jpg
2RiceSoyaBeans.jpg,white rice boiled,133.46711259754738,0.8902439024390244,214.1416755763448,205.60005178750419,169.7043785499499,85.0,/home/aojwang/data/MergeDataset/cropped_images/2RiceSoyaBeans/white rice boiled_1.jpg
3Lemon.jpg,lemon,425.7308160779537,1.7458064516129033,171.61395131487973,175.9078864172806,138.16237274396204,12.0,/home/aojwang/data/MergeDataset/cropped_images/3Lemon/lemon_0.jpg
1067Beefstew.jpg,beef stew,499.07571168988494,1.2547993019197208,157.85775764769278,138.53251983679095,118.13282154534002,44.25,/home/aojwang/data/MergeDataset/cropped_images/1067Beefstew/beef stew_0.jpg
3Liver.jpg,liver fry,710.2641853201458,1.3863150392017107,157.34647276218607,139.36968889654375,139.56777122838133,3.0,/home/aojwang/data/MergeDataset/cropped_images/3Liver/liver fry_0.jpg
3RiceLentil.jpg,white rice boiled,401.5866220735786,2.1372549019607843,218.37299596472408,208.598245754299,171.34372022679273,170.0,/home/aojwang/data/MergeDataset/cropped_images/3RiceLentil/white rice boiled_0.jpg
3RiceLentil.jpg,kamande,241.91438127090302,2.1462728551336148,159.85636496692123,119.4251409695609,72.97878866639753,30.0,/home/aojwang/data/MergeDataset/cropped_images/3RiceLentil/kamande_1.jpg
1702BeefSausageChipsKachumbarihalfCup.JPG,kachumbari,348.27901366925755,1.3839009287925697,183.70931616887108,82.63956245397017,62.29094548451666,1.43,/home/aojwang/data/MergeDataset/cropped_images/1702BeefSausageChipsKachumbarihalfCup/kachumbari_0.jpg
1702BeefSausageChipsKachumbarihalfCup.JPG,potato chips,530.0375234521576,1.1453576864535768,216.1448970200802,177.97895295741745,78.72353443873035,7.2,/home/aojwang/data/MergeDataset/cropped_images/1702BeefSausageChipsKachumbarihalfCup/potato chips_1.jpg
1702BeefSausageChipsKachumbarihalfCup.JPG,sausage,374.975073706781,1.0708661417322836,174.68861612886624,94.82075678040245,48.472806197427936,6.6,/home/aojwang/data/MergeDataset/cropped_images/1702BeefSausageChipsKachumbarihalfCup/sausage_2.jpg
1280BeefstewBrownRiceSpinach.JPG,brown rice boiled,391.729238160604,0.8720642768850433,204.63506187916065,160.9904870700719,85.33659819237687,12.0,/home/aojwang/data/MergeDataset/cropped_images/1280BeefstewBrownRiceSpinach/brown rice boiled_0.jpg
1280BeefstewBrownRiceSpinach.JPG,spinach cooked,259.8325326012354,1.3579545454545454,98.47936675859009,84.71644200900215,35.81387488905794,2.91,/home/aojwang/data/MergeDataset/cropped_images/1280BeefstewBrownRiceSpinach/spinach cooked_1.jpg
1154MincedMeatKalesPasta(2).JPG,sukumawiki,306.01805758906784,0.8509060955518946,111.1488498973735,98.65274842870608,35.713003025368764,2.0,/home/aojwang/data/MergeDataset/cropped_images/1154MincedMeatKalesPasta(2)/sukumawiki_0.jpg
1154MincedMeatKalesPasta(2).JPG,pasta,692.4370424597364,1.2628418945963975,209.09669838000823,148.61513380817004,71.41101850961039,4.4,/home/aojwang/data/MergeDataset/cropped_images/1154MincedMeatKalesPasta(2)/pasta_1.jpg
1154MincedMeatKalesPasta(2).JPG,mincemeat,423.13616398243045,1.7945066124109867,176.96998925036274,107.22884040018178,53.425809048610965,27.7,/home/aojwang/data/MergeDataset/cropped_images/1154MincedMeatKalesPasta(2)/mincemeat_2.jpg
1273MincedMeatGreenGramsCabbage.JPG,ndengu,599.375024777007,1.165114835505897,154.8010210172671,137.56963728654262,56.5895314809248,12.0,/home/aojwang/data/MergeDataset/cropped_images/1273MincedMeatGreenGramsCabbage/ndengu_0.jpg
1273MincedMeatGreenGramsCabbage.JPG,green cabbage cooked,453.4806739345887,0.8826086956521739,202.07472648515392,191.17056879723404,111.54562704070705,2.4,/home/aojwang/data/MergeDataset/cropped_images/1273MincedMeatGreenGramsCabbage/green cabbage cooked_1.jpg
1273MincedMeatGreenGramsCabbage.JPG,mincemeat,330.3990089197225,1.6116027531956736,175.85907300120047,140.12585677407202,68.1097066765535,55.4,/home/aojwang/data/MergeDataset/cropped_images/1273MincedMeatGreenGramsCabbage/mincemeat_2.jpg
694WhiteRicePigeonpea.jpg,white rice boiled,429.1041625567173,1.6649168853893264,210.30232781595942,195.65694448467195,115.23840838865189,2.4,/home/aojwang/data/MergeDataset/cropped_images/694WhiteRicePigeonpea/white rice boiled_0.jpg
694WhiteRicePigeonpea.jpg,mbaazi,506.6093904123101,1.8727583262169085,169.60984586077197,130.69042442707428,33.32409463696109,5.7,/home/aojwang/data/MergeDataset/cropped_images/694WhiteRicePigeonpea/mbaazi_1.jpg
3RiceNdengu.jpg,ndengu,151.08388520971303,1.1573472041612485,176.11756257214242,152.99419646118554,98.56429187183122,9.0,/home/aojwang/data/MergeDataset/cropped_images/3RiceNdengu/ndengu_0.jpg
3RiceNdengu.jpg,white rice boiled,438.994701986755,1.8421559191530317,213.06401139267624,203.58781754017556,167.6256628882164,183.0,/home/aojwang/data/MergeDataset/cropped_images/3RiceNdengu/white rice boiled_1.jpg
1Cabbagesprout.jpg,cabbage sprout,419.4782785221275,1.1818181818181819,158.21077842572652,183.93964623611683,151.56977181987563,9.0,/home/aojwang/data/MergeDataset/cropped_images/1Cabbagesprout/cabbage sprout_0.jpg
939Frenchfries.jpg,potato chips,1958.4067226890757,1.3958891867739052,176.32998627478577,159.97263753534287,40.92056310566298,26.85,/home/aojwang/data/MergeDataset/cropped_images/939Frenchfries/potato chips_0.jpg
1Ghee.jpg,ghee,443.42552159146044,1.8492176386913228,162.11011817485502,136.08408688040268,85.5999518546887,0.0,/home/aojwang/data/MergeDataset/cropped_images/1Ghee/ghee_0.jpg
3Pear.jpg,pear,207.03002867059,1.6640969162995596,174.40265585413283,162.3355940430966,100.11965556550058,30.0,/home/aojwang/data/MergeDataset/cropped_images/3Pear/pear_0.jpg
1585BrownUgaliDrumstickCabbage.JPG,brown ugali,392.277970011534,1.1577490774907748,135.6496332015113,111.51983946134283,107.47297746284235,1.43,/home/aojwang/data/MergeDataset/cropped_images/1585BrownUgaliDrumstickCabbage/brown ugali_0.jpg
1585BrownUgaliDrumstickCabbage.JPG,green cabbage cooked,1160.7750865051903,1.2099780701754386,179.5901596992027,174.15455856167378,149.76511612771168,2.4,/home/aojwang/data/MergeDataset/cropped_images/1585BrownUgaliDrumstickCabbage/green cabbage cooked_1.jpg
1585BrownUgaliDrumstickCabbage.JPG,chicken drumstick,1596.499134948097,1.5516146109052409,135.5841974374799,126.16579583463601,116.02654922399952,72.18,/home/aojwang/data/MergeDataset/cropped_images/1585BrownUgaliDrumstickCabbage/chicken drumstick_2.jpg
1787FishwetfryBrownUgalihalfCupSpinach.JPG,brown ugali,272.63759253299,1.076662908680947,185.48866878766594,131.0512156395167,96.974540925645,1.9,/home/aojwang/data/MergeDataset/cropped_images/1787FishwetfryBrownUgalihalfCupSpinach/brown ugali_0.jpg
1787FishwetfryBrownUgalihalfCupSpinach.JPG,spinach cooked,506.13582233665915,1.1727115716753023,125.4472530211807,116.21880317748594,48.745288586028934,1.1,/home/aojwang/data/MergeDataset/cropped_images/1787FishwetfryBrownUgalihalfCupSpinach/spinach cooked_1.jpg
1787FishwetfryBrownUgalihalfCupSpinach.JPG,fish fry,787.0830383006115,0.8993329290479078,178.89066832633603,115.86844394138215,76.20290439413004,55.34,/home/aojwang/data/MergeDataset/cropped_images/1787FishwetfryBrownUgalihalfCupSpinach/fish fry_2.jpg
2ThornMelon.jpg,thorn melon,368.65352112676055,0.9273809523809524,179.13601992786846,163.21863194571796,86.04852986123846,10.0,/home/aojwang/data/MergeDataset/cropped_images/2ThornMelon/thorn melon_0.jpg
1176MincedMeatCabbageWhiteRice.JPG,green cabbage cooked,490.40397923875435,0.9290465631929047,208.9239604849943,181.07165078810692,84.11297679043182,2.4,/home/aojwang/data/MergeDataset/cropped_images/1176MincedMeatCabbageWhiteRice/green cabbage cooked_0.jpg
1176MincedMeatCabbageWhiteRice.JPG,mincemeat,615.9861591695502,1.8314814814814815,170.7243455791484,118.81305049994383,62.4446635209527,83.1,/home/aojwang/data/MergeDataset/cropped_images/1176MincedMeatCabbageWhiteRice/mincemeat_1.jpg
1176MincedMeatCabbageWhiteRice.JPG,white rice boiled,797.7981545559401,1.4486251808972503,226.17975006180507,192.81479555177094,132.69739341700267,7.8,/home/aojwang/data/MergeDataset/cropped_images/1176MincedMeatCabbageWhiteRice/white rice boiled_2.jpg
528Greengrams.jpg,ndengu,1620.763280917977,1.306705298013245,171.53549559792492,162.73068008755902,118.73881899678419,14.8,/home/aojwang/data/MergeDataset/cropped_images/528Greengrams/ndengu_0.jpg
750WhiteRice1cupButterBeansthirdcup.jpg,white rice boiled,2139.889039242219,1.147359454855196,198.68325220156092,130.31554884410937,110.71361812292822,4.8,/home/aojwang/data/MergeDataset/cropped_images/750WhiteRice1cupButterBeansthirdcup/white rice boiled_0.jpg
750WhiteRice1cupButterBeansthirdcup.jpg,butternut beans,4061.48849797023,1.9270833333333333,201.01919745188977,93.13630490697798,56.28820799349646,3.927,/home/aojwang/data/MergeDataset/cropped_images/750WhiteRice1cupButterBeansthirdcup/butternut beans_1.jpg
1634WholeFishKachumbarihalfCupWhiteUgali1Cup.JPG,kachumbari,6985.1875,1.233682514101531,152.51895002607935,98.05962091000336,37.28554856889921,1.43,/home/aojwang/data/MergeDataset/cropped_images/1634WholeFishKachumbarihalfCupWhiteUgali1Cup/kachumbari_0.jpg
1634WholeFishKachumbarihalfCupWhiteUgali1Cup.JPG,white ugali,5204.779411764706,1.0341880341880343,179.8678787878788,176.45782863601045,132.41348943985307,9.14,/home/aojwang/data/MergeDataset/cropped_images/1634WholeFishKachumbarihalfCupWhiteUgali1Cup/white ugali_1.jpg
986MashedBananaquotercup.jpg,boiled mashed banana,1340.6039886039887,1.1670378619153674,179.53517570852955,157.06192620581785,68.64151358404597,0.88,/home/aojwang/data/MergeDataset/cropped_images/986MashedBananaquotercup/boiled mashed banana_0.jpg
825WhiteChapati3EggyolkBeans.jpg,white chapati,1014.1891891891892,1.4046941678520626,167.85485856275997,120.07264742423969,54.44002880962241,33.54,/home/aojwang/data/MergeDataset/cropped_images/825WhiteChapati3EggyolkBeans/white chapati_0.jpg
160MangoPawpaw.jpg,mango,1268.3023255813953,0.9685534591194969,191.48241560775253,147.88815266366288,85.16666666666667,0.82,/home/aojwang/data/MergeDataset/cropped_images/160MangoPawpaw/mango_0.jpg
160MangoPawpaw.jpg,pawpaw,1870.994714587738,1.0619674670797832,183.06468617105122,97.59496056692774,70.57800482609504,0.470898,/home/aojwang/data/MergeDataset/cropped_images/160MangoPawpaw/pawpaw_1.jpg
285Lettucehalfcup.jpg,lettuce,1746.5992779783394,1.4307824591573517,190.88413843921555,200.25073789602487,154.85808109828693,0.6,/home/aojwang/data/MergeDataset/cropped_images/285Lettucehalfcup/lettuce_0.jpg
744WhiteRicequotercupButterBeanshalfcup.jpg,white rice boiled,137.59384352287302,1.0471938775510203,186.93311883218573,107.19349536404087,90.98223451987373,1.2,/home/aojwang/data/MergeDataset/cropped_images/744WhiteRicequotercupButterBeanshalfcup/white rice boiled_0.jpg
744WhiteRicequotercupButterBeanshalfcup.jpg,butternut beans,797.0500213766567,1.7783149171270718,194.12024995977043,92.2582620822829,47.231422517835114,6.006,/home/aojwang/data/MergeDataset/cropped_images/744WhiteRicequotercupButterBeanshalfcup/butternut beans_1.jpg
572WhiteRicethirdcup.jpg,white rice boiled,940.7321016166281,1.5644171779141105,204.60196790372592,196.14254781667267,94.37874585416989,1.368,/home/aojwang/data/MergeDataset/cropped_images/572WhiteRicethirdcup/white rice boiled_0.jpg
484RedCabbage.jpg,red cabbage,842.85,1.4865079365079366,154.4681895609285,81.35372121797643,113.50144323256977,0.65,/home/aojwang/data/MergeDataset/cropped_images/484RedCabbage/red cabbage_0.jpg
1188MincedMeatCabbageBrownRice.JPG,brown rice boiled,970.340488527017,1.082904884318766,198.46660843828428,150.86012296613853,97.84562600596523,20.0,/home/aojwang/data/MergeDataset/cropped_images/1188MincedMeatCabbageBrownRice/brown rice boiled_0.jpg
1188MincedMeatCabbageBrownRice.JPG,green cabbage cooked,911.0584752035529,1.7982905982905983,189.47485132104904,163.28253509798188,86.894747895746,1.8,/home/aojwang/data/MergeDataset/cropped_images/1188MincedMeatCabbageBrownRice/green cabbage cooked_1.jpg
1188MincedMeatCabbageBrownRice.JPG,mincemeat,901.1857883049593,0.9841068022886205,166.2636788276323,106.39564739934718,52.721869040050855,69.25,/home/aojwang/data/MergeDataset/cropped_images/1188MincedMeatCabbageBrownRice/mincemeat_2.jpg
794BrownRiceEggyolkBeans.jpg,brown rice boiled,1070.177486599166,1.5782567947516402,178.16035368994696,155.15176299567906,70.33859389991696,8.0,/home/aojwang/data/MergeDataset/cropped_images/794BrownRiceEggyolkBeans/brown rice boiled_0.jpg
54Apple.jpg,apple,16975.122807017542,1.3266978922716628,172.69440083631156,150.52543143630203,110.46428209702124,0.3,/home/aojwang/data/MergeDataset/cropped_images/54Apple/apple_0.jpg
1EggScrambled.jpg,scrambled eggs,168.9588048890901,1.4793103448275862,215.1903375041306,197.62061106199036,160.0905750698854,1.0,/home/aojwang/data/MergeDataset/cropped_images/1EggScrambled/scrambled eggs_0.jpg
1732GitheriChips.JPG,potato chips,745.5265193370166,1.0511915269196823,190.41444994564262,188.1215381913335,38.8367529937313,2.4,/home/aojwang/data/MergeDataset/cropped_images/1732GitheriChips/potato chips_0.jpg
1732GitheriChips.JPG,githeri,531.2883977900552,1.3372641509433962,157.88614875544906,120.7240784416492,12.80684607001431,3.35,/home/aojwang/data/MergeDataset/cropped_images/1732GitheriChips/githeri_1.jpg
1776BrownChapatiWhiteUgalihalfCupSpinach.JPG,white ugali,433.8373812038015,1.0707762557077625,184.87507423742346,187.84850940989767,137.3341791531579,5.54,/home/aojwang/data/MergeDataset/cropped_images/1776BrownChapatiWhiteUgalihalfCupSpinach/white ugali_0.jpg
1776BrownChapatiWhiteUgalihalfCupSpinach.JPG,spinach cooked,823.4904963041183,1.0885547201336676,85.9883181989253,103.77879913393102,21.005591492160946,1.1,/home/aojwang/data/MergeDataset/cropped_images/1776BrownChapatiWhiteUgalihalfCupSpinach/spinach cooked_1.jpg
1535Njahi1Cup.JPG,black beans,2284.1888412017165,1.2123799359658485,109.52443462804575,117.57384807108392,125.8974901637681,19.19,/home/aojwang/data/MergeDataset/cropped_images/1535Njahi1Cup/black beans_0.jpg
230Cucumber.jpg,cucumber,5617.158469945355,1.2900801603206413,189.4713027997743,198.07617059361442,158.0343029748818,2.7,/home/aojwang/data/MergeDataset/cropped_images/230Cucumber/cucumber_0.jpg
1248MincedMeatRoscocoBeansCabbage.JPG,green cabbage cooked,394.4291287386216,1.206840390879479,194.91459566920307,153.63800898512883,109.2465761779794,1.8,/home/aojwang/data/MergeDataset/cropped_images/1248MincedMeatRoscocoBeansCabbage/green cabbage cooked_0.jpg
1248MincedMeatRoscocoBeansCabbage.JPG,rosecoco,425.22756827048113,1.5502222222222222,145.99605198776757,70.69397043832824,52.619281345565746,8.67,/home/aojwang/data/MergeDataset/cropped_images/1248MincedMeatRoscocoBeansCabbage/rosecoco_1.jpg
154BananaMango.jpg,ripe banana,1544.96,2.2985915492957747,192.36988055785696,182.69057149268158,152.98535539215686,0.7,/home/aojwang/data/MergeDataset/cropped_images/154BananaMango/ripe banana_0.jpg
154BananaMango.jpg,mango,1156.1333333333334,2.5775862068965516,187.71766462922386,144.98481144043362,97.08393034252104,0.41,/home/aojwang/data/MergeDataset/cropped_images/154BananaMango/mango_1.jpg
97Watermelonsliced.jpg,water melon,4712.9671052631575,1.4751025190392502,164.01728457275163,113.64464734986015,93.09916719130172,0.6,/home/aojwang/data/MergeDataset/cropped_images/97Watermelonsliced/water melon_0.jpg
1148MincedMeatBrownChapati2andhalfKales.JPG,sukumawiki,498.05901314158194,1.1669207317073171,93.079870182887,85.28085770100843,30.963215497602395,3.0,/home/aojwang/data/MergeDataset/cropped_images/1148MincedMeatBrownChapati2andhalfKales/sukumawiki_0.jpg
914SweetPotatoroundcut.jpg,sweet potato,3959.52861299709,1.271507498026835,194.49411982145244,174.33341698768874,86.69549741149173,8.64,/home/aojwang/data/MergeDataset/cropped_images/914SweetPotatoroundcut/sweet potato_0.jpg
711WhiteRice1cupPigeonpeahalfcup.jpg,white rice boiled,14553.625806451613,1.5106382978723405,200.89640670410478,183.84443694775982,106.10467760611256,4.32,/home/aojwang/data/MergeDataset/cropped_images/711WhiteRice1cupPigeonpeahalfcup/white rice boiled_0.jpg
711WhiteRice1cupPigeonpeahalfcup.jpg,mbaazi,17532.154838709677,1.8530140379851363,165.96526971271956,125.37653358768625,29.141716013783338,6.84,/home/aojwang/data/MergeDataset/cropped_images/711WhiteRice1cupPigeonpeahalfcup/mbaazi_1.jpg
2Sukumawiki.jpg,sukumawiki,415.7876905702993,1.4601626016260163,118.73283719919604,141.42976125808028,130.5400392923751,4.0,/home/aojwang/data/MergeDataset/cropped_images/2Sukumawiki/sukumawiki_0.jpg
1303BeefSamosa.JPG,samosa,3630.3927536231886,1.314512756168967,186.2773723395068,158.40105973282724,95.8800807141746,47.474,/home/aojwang/data/MergeDataset/cropped_images/1303BeefSamosa/samosa_0.jpg
1PastaChickenCarrot.jpg,carrot,77.32173913043478,0.7037037037037037,226.9736928613447,136.37863478551736,43.96540249374257,7.0,/home/aojwang/data/MergeDataset/cropped_images/1PastaChickenCarrot/carrot_0.jpg
1PastaChickenCarrot.jpg,chicken,159.02251950947604,1.1256281407035176,193.6745291748923,124.01715889716439,57.84603962894831,0.0,/home/aojwang/data/MergeDataset/cropped_images/1PastaChickenCarrot/chicken_1.jpg
1PastaChickenCarrot.jpg,carrot,196.55607580824972,0.6517626827171109,215.39816278980075,139.58209820385366,56.31360869555353,7.0,/home/aojwang/data/MergeDataset/cropped_images/1PastaChickenCarrot/carrot_2.jpg
1PastaChickenCarrot.jpg,pasta,151.53846153846155,0.700507614213198,215.13315530052233,185.8477054366218,101.09075406459208,23.0,/home/aojwang/data/MergeDataset/cropped_images/1PastaChickenCarrot/pasta_3.jpg
1515FriedGitheriWhiteRice.JPG,githeri,1392.3523421588595,1.1692471970101441,162.80616596820474,135.85280737809828,71.03073086177768,20.7,/home/aojwang/data/MergeDataset/cropped_images/1515FriedGitheriWhiteRice/githeri_0.jpg
1515FriedGitheriWhiteRice.JPG,white rice boiled,2085.124236252546,1.3577809120827458,185.2516694406568,172.78504164892226,104.13294298864227,6.0,/home/aojwang/data/MergeDataset/cropped_images/1515FriedGitheriWhiteRice/white rice boiled_1.jpg
3Hazelnut.jpg,hazelnut,4185.885298869144,1.3947175348495964,203.0677795175185,172.40311370275444,130.13056301602856,26.0,/home/aojwang/data/MergeDataset/cropped_images/3Hazelnut/hazelnut_0.jpg
1446Githeri.JPG,githeri,1070.1035372144436,1.4608826479438315,119.96959536350211,102.85011660453382,25.253192980933875,26.8,/home/aojwang/data/MergeDataset/cropped_images/1446Githeri/githeri_0.jpg
3SconesHam.jpg,hamburger,1435.6482683982683,1.3194640338504937,200.95375899238545,156.63249440838152,139.78323027065167,87.0,/home/aojwang/data/MergeDataset/cropped_images/3SconesHam/hamburger_0.jpg
148ApplePineapple.jpg,apple,8745.511450381679,2.2389023405972557,157.64885542158157,136.75026287567073,95.80526571827758,0.75,/home/aojwang/data/MergeDataset/cropped_images/148ApplePineapple/apple_0.jpg
148ApplePineapple.jpg,pineapple,4764.511450381679,3.2503293807641636,181.9937792831115,163.39395007511536,111.36265316138777,1.20043,/home/aojwang/data/MergeDataset/cropped_images/148ApplePineapple/pineapple_1.jpg
759BrownRiceCowpeas.jpg,cowpeas,3327.3410256410257,1.834720570749108,146.9977860199451,112.86755575214829,62.416443252215714,4.75,/home/aojwang/data/MergeDataset/cropped_images/759BrownRiceCowpeas/cowpeas_1.jpg
1231MincedMeatPegionpeasSpinach.JPG,mbaazi,836.6790937768856,1.8672,144.7307170522708,97.35629031705227,37.732079520137106,17.1,/home/aojwang/data/MergeDataset/cropped_images/1231MincedMeatPegionpeasSpinach/mbaazi_0.jpg
1231MincedMeatPegionpeasSpinach.JPG,mincemeat,439.3515916260396,1.0412201154163232,166.26029181100233,118.94433946315287,58.44965499775133,83.1,/home/aojwang/data/MergeDataset/cropped_images/1231MincedMeatPegionpeasSpinach/mincemeat_1.jpg
1601BrownUgalithirdCupCabbage.JPG,brown ugali,380.16876122082584,1.0790067720090293,150.1185314090879,89.50631038846964,60.567496954012675,1.07,/home/aojwang/data/MergeDataset/cropped_images/1601BrownUgalithirdCupCabbage/brown ugali_0.jpg
1601BrownUgalithirdCupCabbage.JPG,green cabbage cooked,718.1202872531418,1.1628303495311167,202.1211771205996,152.67803874067795,96.51042018235319,0.5,/home/aojwang/data/MergeDataset/cropped_images/1601BrownUgalithirdCupCabbage/green cabbage cooked_1.jpg
1500FriedGitheriBeefstewCabbage.JPG,green cabbage cooked,717.814791403287,1.7506584723441616,192.97853525457847,132.50846305377942,49.201803390857386,1.65,/home/aojwang/data/MergeDataset/cropped_images/1500FriedGitheriBeefstewCabbage/green cabbage cooked_0.jpg
